3.009178474992955543e+00 1.085530929373565101e+00
3.232418330745252977e+00 2.616648205233519597e+00
2.171243040343510344e+00 3.766680469437933887e+00
3.435985120344636989e+00 3.574570966557943930e-01
3.197757713936806745e+00 2.389991191643983548e+00
2.188465486376336422e+00 2.024264401007983771e+00
2.464795449078738709e+00 4.637301919961528185e+00
2.688750875939517115e+00 2.663967544980730739e+00
3.277440567891633627e+00 1.359047592342849997e+00
2.115082550364427494e+00 -1.453918944721324102e+00
2.610922658186126899e+00 1.012800093708309479e+00
2.308407826676109220e+00 9.456910367561031094e-01
2.647375045384575465e+00 1.851011364859976194e+00
1.522448634299466086e+00 9.464536331347456199e-01
2.158023637096759373e+00 1.051068999470719190e+00
2.010594261936193394e+00 1.711336852680758192e-01
3.395720524142867625e+00 1.855654638420096703e+00
2.187956489835626517e+00 1.176095961274316481e+00
3.232108505852117730e+00 3.989353337158755508e+00
2.675168502037678753e+00 -1.127326775924359037e+00
1.745650685798890933e+00 5.565000318292014914e-01
2.122140728376204599e+00 1.227647403207948296e+00
1.375982788331557849e+00 9.471474792092587913e-01
4.018694976091710558e+00 2.200167315504465204e+00
3.563716592528594518e+00 5.682141807778711140e-01
2.154439486315301355e+00 -1.762048392481360803e+00
2.969434503397597513e+00 2.155996973970910169e+00
3.561773667706642499e+00 3.241979396176896344e+00
2.436057329200562283e+00 7.500294028947889213e-01
2.779718586696239058e+00 1.332260751680270916e+00
2.013407064009795633e+00 1.751219657021306109e+00
2.772727438839564851e+00 3.371565517283551472e+00
3.792877751427105704e+00 -9.978297787517194095e-01
2.220115685474024492e+00 1.778111467729726058e+00
2.831973664775911281e+00 2.976458071045102738e+00
1.846185860354174757e+00 6.741625440110967649e-01
2.416698322102293517e+00 1.603805363012864582e+00
2.758983454948304548e+00 4.119958039626967050e+00
2.686833095363984292e+00 7.611100555862544415e-01
1.134987230508136991e+00 1.064228104462650037e+00
1.143582300628009252e+00 2.302672798077407545e+00
2.016388735814772293e+00 2.089751635613855907e+00
2.995061995596695059e+00 8.974146674045717642e-01
2.752225196243103689e+00 8.068763606472025840e-01
3.102522423615277081e+00 2.676381322007942654e+00
2.620305290378806440e+00 3.578198124059988050e-01
2.219841004794870898e+00 3.476029777838409274e+00
2.677454262765519122e+00 3.031644627834781058e+00
1.223079262317646076e+00 2.027532633812502816e+00
2.015494738101662797e+00 1.829968764937184300e-01
2.963386133857527138e+00 1.708427007336479342e-01
1.328983297954857257e+00 4.356453068279323659e+00
1.519260456333285214e+00 3.004483192442065409e+00
1.785143507224869586e+00 3.980174148196781392e+00
2.413301882568694268e+00 2.390260351880867162e+00
3.749404690641204851e+00 1.469802128530355745e+00
1.935687705560872107e+00 3.433527991243451982e+00
1.779067074720609654e+00 2.275301922836657553e+00
1.086570914199947779e+00 2.541411669736723056e+00
2.117629613277973277e+00 1.134042247551873883e+00
2.764958857589034036e+00 2.757615826246321511e+00
2.730875848673916639e+00 2.615200027229482416e+00
3.623705022846673174e+00 4.844312468920761727e-01
3.541823918287968276e+00 1.956149320981474649e+00
2.748645370121863607e+00 1.052845023476418618e-01
1.341676143785479169e+00 6.617598788182910141e-03
3.166268218867144491e+00 -2.019165160032977191e+00
1.051102284556027389e+00 -3.730086559780885214e-01
3.133027383409725530e+00 1.721622064212838810e+00
4.344750510323143189e+00 -1.650281151460555318e-01
1.284686774683932997e+00 4.553456072075504402e+00
2.311937413054043766e+00 4.000605498096252433e-01
2.082034137433752985e+00 2.798866895503234087e+00
2.180584765422314941e+00 -4.467438661470835015e-02
3.170226954853857304e+00 4.957898541491010391e-01
3.132670325702711533e+00 1.170728010359009641e+00
1.539518364698097663e+00 2.378328721490159392e+00
2.072673130959307830e+00 1.783324347811892086e+00
2.171474527409435584e+00 1.586642785492271779e+00
4.186250975619856263e+00 1.264099505883906849e+00
2.212075858744595003e+00 1.371507875369118334e+00
2.256323564692808148e+00 2.383877891663840565e+00
2.803908944379748469e+00 1.248685375557439858e+00
2.918826218402838624e+00 4.091948272148946408e+00
2.072215341616355122e+00 1.805545665525104537e+00
2.889711729440587185e+00 8.711408583229433011e-01
2.963914872313587523e+00 1.993521072580612952e+00
3.192519537724743728e+00 8.385465794778581561e-01
1.720068116429824379e+00 2.507324294624853067e-01
3.576514218396292577e+00 1.510589792572406331e+00
3.150461936181956801e+00 2.643771929281219180e+00
1.353867535559144519e+00 2.231552653654934382e+00
2.627523174039763987e+00 2.173045120399048180e+00
2.265658123454885153e+00 -1.689287190114803217e-01
3.241773071692407804e+00 1.351945211857864093e+00
3.516033926764281059e+00 2.672622954243891069e+00
2.536738287414132209e+00 2.816738424998637136e+00
2.386325338788734651e+00 2.261488889829932347e+00
2.466347612428072100e+00 1.832090670389273201e+00
3.461422365426917835e+00 2.546295264822266979e-01
2.679731431392335494e+00 3.977905455393532019e+00
3.554292960582582594e+00 -1.717335752689286288e-01
2.126503399797314398e+00 1.674466106006245347e+00
1.263000969880262003e+00 3.929813491443947093e+00
1.050250701374642937e+00 2.866752650007343917e+00
2.810969911564636714e+00 2.141707614590188768e+00
2.328222060569087315e+00 4.173129037237616856e+00
2.574056324353599656e-01 1.154631848189699994e+00
2.697945321467635882e+00 1.086757152361302881e+00
2.319935507559592214e+00 6.389182639279398224e-01
9.504644119477574371e-01 5.279398233056304957e-01
3.262200651750343017e+00 2.080248871342342376e+00
2.501553563072344222e+00 1.602215374720529883e+00
2.010023937216789847e+00 1.008411155036259554e+00
2.333541604081981191e+00 1.506523227973200374e+00
2.710648186390888004e+00 1.253262122825046898e+00
3.234122080175174663e+00 9.795219491130763290e-01
1.395641476290190974e+00 -1.789629909725842793e-02
4.415264271976750088e+00 1.609940348411380118e+00
8.933344190340353208e-01 1.252721692455405211e-01
3.745881047859109358e+00 1.351552050305930397e+00
1.184692839210543136e+00 1.928872533077409690e+00
1.534593147650992195e+00 -1.201388376791447499e+00
2.226538305882127755e+00 2.369191282902075812e+00
2.786705013089795901e+00 1.505844458543366349e+00
2.458436187382929461e+00 8.900777206595239521e-01
2.736944960188047560e+00 1.737435788994885044e+00
3.240157860644194976e+00 2.017210967352171203e+00
2.495812450521333048e+00 1.685474654260475935e+00
2.345335070959296608e+00 1.598781320810256590e+00
2.231749885723176785e+00 2.724638231990098358e+00
1.956723828084055095e+00 1.654153648692324730e+00
2.844564241878419164e+00 1.485800675496565360e+00
3.557458446451941203e+00 3.066144958196856507e+00
2.033236846753654792e+00 3.227081232703025826e+00
1.548242740748887680e+00 3.663380591658802476e-01
1.501539794518382820e+00 2.454656982252476638e+00
3.088296836012994540e+00 2.906430819666654841e+00
1.938541871411109341e+00 3.222809499816045253e+00
2.906045029470609276e+00 -1.976706923706665009e+00
3.462437613587987517e+00 1.826488393988101588e+00
2.755578595912562712e+00 2.440208638932325869e+00
1.879382396624805329e+00 3.242765590384919072e+00
4.440221149062040240e-01 1.901921711359939593e+00
2.277494539606323976e+00 1.410410800603897785e+00
2.305001617494093935e+00 2.423912580446639708e+00
2.767182990844949231e+00 1.167111999961705671e+00
9.234388454238993127e-01 1.815755818651481723e+00
2.436237258432183417e+00 2.765721090360645285e+00
1.104604388137872872e+00 1.193498097061011842e+00
2.849092837308069281e+00 1.270780833671742993e-01
3.903285491197865831e+00 1.991589685392637810e+00
2.188549978067778845e+00 2.171599104169557926e+00
9.978199451989773205e-01 2.152181031285719026e+00
3.120730216504697729e+00 3.582390003344789520e+00
2.415228447187415473e+00 1.564447806070558888e+00
2.613222752521062731e+00 3.366448299442847514e+00
2.474220135948153487e+00 1.299723098508280383e+00
2.445889711423829382e+00 2.144730469937166983e+00
3.165500801769243200e+00 1.090625576894873383e+00
2.885797785390423531e+00 2.157152364510896092e+00
2.110023695878070704e+00 2.943209383860460271e+00
3.332451300807924177e+00 1.970696727069473519e+00
3.557294178084270619e+00 2.084876207709836393e+00
3.139558671607131757e+00 1.131175502450543657e+00
1.849893845682183624e+00 2.761505526718384562e+00
1.693058522896123907e+00 1.315918561509015206e+00
1.825397485876937287e+00 2.301184305171241729e+00
2.969125208385727355e+00 1.615567994986353284e+00
2.336769108528411021e+00 8.116525337206044188e-01
2.583796510350380160e+00 9.264847730628910094e-01
2.311262402102337798e+00 1.579574249056930668e+00
3.218308095968785310e+00 2.599285580099055970e+00
2.304046524453777778e+00 1.462952556582310049e+00
2.587028580297712210e+00 1.599642091872867322e+00
1.936306613262539500e+00 1.576563291147357271e+00
2.610740234883294875e+00 3.356946947909625223e+00
2.586257945848966067e+00 1.045615770959218427e+00
2.592561848885786002e+00 2.823428753026827831e+00
2.380969355178891966e+00 2.356016022727820847e+00
1.578165223547598917e+00 1.748812104287158498e+00
2.096752503375990173e+00 1.143933733544781006e+00
3.439961294613529841e+00 1.057741918680019655e-01
3.452957337391934889e+00 2.225559986234902254e+00
3.724961250856498651e+00 3.236275252452761819e+00
2.319744702334086028e+00 8.564515970021798763e-01
2.388701720450262744e+00 1.692891001719567079e+00
3.028843388362302047e+00 -1.800084261827651133e+00
2.928625227488763638e+00 2.270782536925858963e+00
2.334513058956096732e+00 1.669931600878693523e+00
1.564293433098908448e+00 1.367377495775661256e+00
2.476646140268016438e+00 1.089161118462504074e+00
1.571495979765158868e+00 4.008486905483806595e+00
2.041213568479350648e+00 1.153385485864035997e+00
1.870117800613543935e+00 1.222980253443205267e+00
2.992468212346029777e+00 1.832767984445120568e+00
1.625484227364069501e+00 2.161413984431703295e+00
2.529779473637360887e+00 1.001841342172960170e+00
3.212770053566051942e+00 2.490120914853275025e+00
3.320600764906799895e+00 1.794836249220531865e+00
4.164384019656033331e+00 1.230318449934702851e+00
2.449463779108636885e+00 1.157190966434946677e+00
2.434046670882566321e+00 7.011470063002355202e-01
2.765637772337337985e+00 2.280934743630009809e+00
3.663647317957039462e+00 3.899427899230214489e+00
1.659687378417847636e+00 3.133476020109522864e+00
1.249866802351942141e-01 5.116429295118678500e-01
1.602658538912957953e+00 1.869871295348875861e+00
2.670379663326017727e+00 2.723448545541519383e+00
3.202448695971135795e+00 1.508842518685716616e+00
3.062574620469636244e+00 1.860733188370329305e+00
1.460107695923370974e+00 1.778113172689627319e+00
9.032961247934514493e-01 2.627181303655324207e+00
3.582196043897067028e+00 2.820255843986565480e-01
4.305164605832036528e+00 2.406717968929196427e+00
2.980809350397519708e+00 1.056468776837025780e+00
1.862604124599088085e+00 2.073772212356210343e+00
3.064655158447778582e+00 2.117109653618350240e+00
3.314562015069980827e+00 1.833876544460905755e+00
2.494805176991126139e+00 2.461603472724662289e+00
3.122299122287087503e+00 1.712526387145171913e+00
3.172257198537467016e+00 6.626189934775598145e-01
3.469737959331935517e+00 2.155820547066322312e+00
3.637296623203581269e+00 1.778600192866319318e+00
2.505259164707285713e+00 1.146256850524420834e+00
1.732842340208254450e+00 2.533351028108994818e+00
2.543872070932942542e+00 1.647016798749672883e+00
1.891219101276700121e+00 -5.891365938305046512e-01
3.769199095030546509e+00 2.530416379155986828e+00
1.819506746592322255e+00 1.846874891931678198e+00
2.346615066815310513e+00 2.082416621389215461e+00
1.395757612796271863e+00 2.355937814674962549e+00
2.387445288657580988e+00 2.804456284486698259e-01
4.069162972933858313e+00 4.169543928412394962e+00
3.471161174940489591e+00 2.768892142730814854e+00
2.331110660445862681e+00 1.718856483364376686e+00
2.498291383780069985e+00 9.361241444297683234e-01
2.559770800500956067e+00 2.268022250321331423e+00
3.006821388696613973e+00 2.267531566935305332e+00
2.146535696113227587e+00 6.833658012039700580e-02
2.183099214125267196e+00 1.200464873776230013e+00
3.629297057120406400e-01 2.353097707474418598e+00
3.502227344243038942e+00 2.316890930253872938e+00
7.084268409025906710e-01 -1.758872140203577850e-01
1.832456107823792202e+00 1.857848146006527701e+00
2.369288621293990094e+00 1.709550310001862972e+00
1.964991293720731669e+00 1.981137717179400459e+00
2.068524794982917747e+00 2.396897681617728093e+00
3.222482960126142881e+00 9.186132697967751559e-01
3.244904677502371548e+00 3.332552982039430844e+00
2.790221683053082824e+00 8.561504266717826495e-01
1.768231034070196550e+00 4.104780380981869925e+00
2.338906193481285811e+00 -1.396034229609143917e+00
2.146617187708114827e+00 3.017471058985853993e+00
2.782761638462407650e+00 2.919404741827547056e-01
2.834522267703407206e+00 -1.401613798771061070e+00
3.630527583034363737e+00 1.982184458220204171e-02
1.401859576278221331e+00 -6.183428979916505419e-02
2.532195024485147439e+00 2.283471107006627587e+00
2.329491320330578930e+00 3.927146682263663813e+00
4.145541418210108908e+00 2.352996736058700300e+00
2.555814166084885208e+00 -3.099803016104434317e-01
3.228170073984280464e+00 -1.081652566024493556e-01
2.028849468767233155e+00 2.820931514028459652e+00
2.947613351890646882e+00 2.108959324363675059e+00
2.894385271600338871e+00 1.504649468062025486e+00
1.918166426078648401e+00 1.788552833380849361e+00
2.213120661310094661e+00 2.256117783975427393e+00
1.697999144722043940e+00 7.143109673596290676e-01
2.125349195548893011e+00 2.163497504061686616e+00
1.912270112451027515e+00 1.840074313225655178e+00
1.947689171728462121e+00 1.841130269330231828e+00
3.725845232501793447e+00 2.195621677422372908e+00
2.964794270545347832e+00 -8.834383009076685056e-02
2.401113197154358669e+00 8.033404511926055536e-01
2.156378762291105922e+00 9.383746605375496985e-01
3.049572902574956945e+00 2.014842615509806922e+00
2.320121794740859222e+00 2.286467314130171680e+00
3.625281488383235828e+00 2.317872513755134811e+00
2.003126387567970568e+00 -2.318583595548044940e-01
6.487040941932038507e-01 4.782931606761449128e-01
2.461768993189600518e+00 2.173487902249608972e+00
3.400644308725879750e+00 1.879025063885631175e+00
1.854013331463695291e+00 -5.462640237412008659e-02
2.640266368889949256e+00 1.599221588719857534e+00
2.332667120509281489e+00 1.067228303055792527e+00
3.262591574067216449e+00 2.674469867320782512e+00
3.278642985304281332e+00 -1.762634203208020001e-01
6.779513274139548074e-01 3.371472138098535964e+00
8.381177553801226754e-01 -1.681905136643975229e-01
2.373734077062795489e+00 2.097796044528754233e+00
2.914953631665983647e+00 1.695490295187759289e+00
3.395446704054945641e+00 1.554622348697911161e+00
2.117296902824060911e+00 1.586765876061666969e+00
3.212593733292174569e+00 1.380243382786823902e+00
4.834930372824695510e+00 1.174597589679229781e+00
2.749969147971464078e+00 1.094079340507948306e+00
3.780913896636195037e+00 9.136885323085565114e-01
2.341377433543983422e+00 -3.344055329146078392e-02
1.587051781115571769e+00 3.407614083004018468e+00
3.375126221149345795e+00 2.191008009366647524e+00
2.790668413987847263e+00 2.266522053222452371e+00
2.850523368628800736e+00 3.158931085232632441e+00
3.386350013575515128e+00 1.802369127256353565e+00
2.939779769142681243e+00 9.554475977056935410e-01
1.128425948764253839e+00 2.043157550643015075e+00
4.544852224556814591e-01 -5.209110690524076936e-01
1.582903013122985758e+00 1.213616117709870990e+00
1.795400719708596604e+00 2.137790387912714252e+00
2.464639678983011173e+00 3.330023694780162025e+00
1.729615656247812661e+00 3.165589569143254067e+00
2.332976082392928419e+00 9.944276214204177400e-01
2.491554230984949658e+00 -1.372485817139523778e-01
1.337409498481552328e+00 -1.212899347361453994e+00
2.881298129943255404e+00 2.845677434938034267e+00
2.265466983577454130e+00 1.881364453922025115e+00
2.069948710012903703e+00 2.576508392879988119e+00
1.844872545561451416e+00 2.655181561405046686e+00
1.730618809459812946e+00 -9.591293620694885114e-02
2.771435616649837730e+00 1.626208338999078906e+00
2.499244180019872807e+00 2.992597384664533511e+00
2.840059998764666638e+00 -4.630252106085697150e-01
2.237480432567816813e+00 1.408252398239634662e+00
2.748201771855307562e+00 2.476138786670187830e+00
2.343304723862879690e+00 1.225653148757033017e+00
2.717850448413078990e+00 2.981516728731246513e+00
4.518959260343601514e+00 2.869824272961757572e+00
2.095033416067947130e+00 3.279821194341527857e+00
4.345820786404325453e+00 9.911257566664806173e-01
2.666625799485604631e+00 1.610123787256945160e+00
1.339573871718038101e+00 1.235214562918812264e+00
3.013344522205402054e+00 -1.638459379568840912e+00
1.851045464259740037e+00 4.151752257174716743e-01
4.083435986685945984e+00 1.748147064310459298e+00
2.662226168514612468e+00 1.440016283766066829e+00
2.239585387601743971e+00 2.487554710490480492e-01
2.892522987036243887e+00 1.114104547877282858e+00
2.037845105184130645e+00 3.480665489768578258e+00
4.031385484596350821e+00 1.381260338006322863e+00
3.037024474975229982e+00 1.692394974842892585e+00
3.180324259839467427e+00 3.419094933672333525e+00
1.935718524455466660e+00 1.655295041655671984e+00
1.819982800588964889e+00 2.625980825976260924e+00
1.944233626291736350e+00 3.473880948581288486e+00
2.031302396687145517e+00 1.742873494986472149e-01
1.296650201145515213e+00 1.235730465312115722e+00
2.437736012421929388e+00 1.366236080508055117e+00
2.959958059876185654e+00 1.183272472435540346e+00
2.606746712871189864e+00 1.078569846236963503e+00
4.730773483244862021e+00 2.495954669335651577e+00
2.462564961186289647e+00 2.525790353595689819e+00
2.976418414127423251e+00 2.493971802061014209e+00
2.992349009264006821e+00 8.893628163505251649e-03
2.071552070021523306e+00 7.543953206735110051e-02
3.040014710264572706e+00 1.807822310993056458e+00
2.481502391439711630e+00 -6.284142827980110368e-02
2.131025309105744281e+00 2.271053355710563881e+00
1.962517707338225392e+00 1.899981907999817032e+00
1.407411849150130845e+00 2.046036401030590923e-01
2.585216919507181910e+00 1.460826894505238283e+00
1.757290053665284457e+00 1.393735850799571185e+00
1.745314860249044475e+00 -3.459319554518798245e-01
2.666328828298270892e+00 2.037442435799124762e+00
1.906322809262903206e+00 1.230002232445650545e-01
2.579432624678545505e+00 3.266552259433543881e+00
3.330252838031563467e+00 4.589578232916657896e-01
1.845466825737749561e+00 2.269442479012309999e+00
4.182515208342779900e+00 1.200752205400132944e-01
2.329904251365192636e+00 1.929980225053457676e+00
3.072675827360753065e+00 2.835683201339603166e+00
2.276261367050128825e+00 2.159903727537773044e-01
2.615621339406266177e+00 1.439575693580122939e+00
2.146375320222159822e+00 2.342177576122586480e+00
4.183641025701726690e+00 8.443884732620088318e-01
2.608258448289691778e+00 -1.223181869727805626e+00
1.732250637234107993e+00 2.851370247023882420e+00
1.590927282290486966e+00 2.537560676378503466e+00
2.305086166437842365e+00 -4.390459320721316061e-01
2.863088599112663335e+00 1.196322923815560824e+00
1.692267567423770380e+00 1.761491676759407765e+00
3.225413377281008742e+00 2.585721297248978701e+00
2.887010837223971560e+00 1.180770875086961436e+00
2.110151190541392996e+00 1.915842743254512204e+00
3.211709315911815299e+00 1.003826402475014312e-01
4.065207335523035148e+00 1.497697720653411224e+00
3.549554228819472801e+00 2.501747657411383496e+00
2.582270076158906136e+00 7.214427146509804212e-01
1.434655055025375381e+00 4.553697316179938781e-03
2.154598721236451020e+00 -6.821548747340018259e-01
2.755851117763009395e+00 2.060835815212191058e+00
3.279342827966392981e+00 2.340891837340199011e+00
1.795862381493958493e+00 2.970235996692325298e-01
2.824068864391165778e+00 1.448385233434966946e+00
1.600479498194645078e+00 2.496513628309614319e+00
2.176923877284767883e+00 1.981044941957677885e+00
3.005224770289661507e+00 8.621762625397957347e-01
2.363021376458910972e+00 2.224967681200281433e+00
2.249847809252862874e+00 2.813683216493380712e+00
2.170404102655652867e+00 1.641005143312240788e+00
2.628590935006042795e+00 7.792832736963781759e-01
2.448719770832695097e+00 2.215471355930842101e+00
2.422841569854968125e+00 2.042567758030144898e+00
3.703532496663767493e+00 1.669847962282018594e+00
4.221611894823952049e+00 -7.703319041689518087e-01
2.696049808886290311e+00 7.820187647560152833e-01
1.038825670951432079e+00 2.030018846219927120e+00
2.826728960326358120e+00 4.181992651667541416e+00
4.083464574320544216e+00 2.747200130991824807e+00
2.695306668863373112e+00 2.129967100034218852e+00
2.989800817917140918e+00 1.729225101412312116e+00
4.455174158647621674e+00 2.386069525369529654e+00
2.499740452786301859e+00 -7.315282057347372024e-02
1.509958250452173356e+00 1.621779290548059915e+00
2.734153665331749750e+00 5.684986687336477384e-01
3.848184837204481124e+00 -1.029353706273981039e+00
3.290422658101925357e+00 2.967742823337280456e+00
5.950597143202656092e-01 -1.348233989925582410e+00
3.371642799911364285e+00 1.338805719249615445e+00
1.653064419291200071e+00 1.388651161304198745e+00
1.181904348994909260e+00 1.741194739900864930e+00
2.026752309152946463e+00 1.521320030213624053e+00
2.145194609617679493e+00 2.404301179132618760e+00
2.975819473831493145e+00 8.718200650322883716e-01
2.840201488062853663e+00 1.443137155035586705e+00
2.236310372406848490e+00 1.615364898912863056e+00
2.789960140062952121e+00 3.252248303824012421e+00
2.509415571164201442e+00 1.813228678245990988e+00
1.673293271257622505e+00 2.002947910391694286e+00
1.508191265398517444e+00 3.440703380332323480e+00
2.229412484135647965e+00 1.189028293867014918e+00
3.460644434011290738e+00 2.286501099912614521e+00
2.706894507836877128e+00 2.885830187701316163e+00
2.666990869196186775e+00 2.490400981165221239e+00
7.970163984042677452e-01 1.700245145485379306e+00
2.174857234314564014e+00 1.260962685330069277e+00
2.230157421904159776e+00 1.270653662950715912e-01
2.658175702967863874e+00 3.277848815897001611e+00
1.535135933229328842e+00 1.984078413217953418e+00
2.688529729999683759e+00 -7.222426339766672143e-01
2.042783565628154108e+00 1.364983918691966558e+00
2.434431437991202873e+00 4.650040216730135789e-01
7.795473533999421889e-01 2.328885700047182539e+00
1.609973425790185209e+00 1.137419331486688723e+00
2.126770188978195364e+00 8.055645030804771123e-01
1.900384971523334077e+00 1.451282522176310819e+00
2.612811121186708441e+00 3.686344688219040933e-01
3.116446073073439127e+00 1.172254932591668464e+00
2.439562439519978643e+00 2.591214450249867518e+00
3.242290468055728958e+00 2.957181259261348671e+00
3.310245677295082345e+00 2.905597558391044277e-01
3.032868345777011143e+00 2.214554107610821276e+00
8.562176395464728973e-01 2.018083816007704812e+00
3.416061671116747966e+00 3.072050297350885639e-01
2.017825893138002868e+00 1.506788192674856086e+00
3.719396893301355256e+00 1.991918797257905771e+00
2.284827019141854709e+00 1.260418845691907208e+00
3.352325220261992200e+00 2.600594887293155466e+00
4.254223145075505030e+00 -4.085918804324779607e-01
3.197989072950241152e+00 2.722640870601526153e+00
2.583208829098672776e+00 2.128200421527445041e+00
2.618444827088983740e+00 1.293810570624570833e+00
3.290115782246025411e+00 2.171262288640652738e+00
2.490511534232550339e+00 9.127330998394763695e-01
3.017292661500029283e+00 2.072064806650860458e+00
1.605688801917159125e+00 1.274118766686524129e+00
3.199193955192123795e+00 -1.860081294092439386e-01
2.736412992296833657e+00 1.091590116760087881e+00
1.915948351284567863e+00 2.351566476008443374e+00
2.150395939262930600e+00 9.719153178275404814e-01
2.692102488313620423e+00 2.362766630896160347e-01
3.085738541893294329e+00 1.300853164505717086e+00
1.929095270298204268e+00 1.596307988978597603e+00
3.386957494985854744e+00 3.117354409847906460e+00
2.433288170488504765e+00 2.883119918833595641e+00
2.137500765277692949e+00 1.042215546444823282e+00
2.653154517407735558e+00 1.265310710220786561e+00
3.111713968358027493e+00 2.931656572636920366e+00
3.352871006878430649e+00 2.287851977781356183e+00
2.840807005810828567e+00 1.007409198965687480e+00
3.195652369681431182e+00 4.125878358937313806e+00
2.812831236010629343e+00 6.123067060018799523e+00
2.584501954770108245e+00 2.059448486112063215e-01
2.638706895508654338e+00 2.050837779810614769e+00
2.508502863445187359e+00 -3.465154052276473440e-01
2.556180452638345368e+00 1.543212669866540487e+00
1.888857285772002959e+00 1.204494839788590399e+00
2.066994781047837293e+00 1.964530090055063960e+00
1.379564597025612738e+00 4.866269831212350905e-01
3.087635658650015991e+00 1.786613457061184684e+00
3.170614195028555571e+00 1.381813875544956050e+00
2.973745049744268787e+00 -1.644206124561824467e-01
3.156832164879632252e+00 1.399432779969618457e+00
2.910673500713116812e+00 1.695577298219181905e+00
2.229756054094902407e+00 1.444850736264578384e+00
2.180826696775991724e+00 1.485031213669941952e+00
1.664523795265572481e+00 2.037745235634913943e+00
1.406182478110832745e+00 1.436915692861621352e+00
2.485354279393146015e+00 5.101137398977027004e-01
3.585632919612143255e+00 3.995880708798872583e+00
3.236621558254826780e+00 1.642535105298791542e+00
2.443038328408428494e+00 2.415888225662084832e+00
3.000631425111919270e+00 4.935855572053744478e-01
2.419506582480694057e+00 -8.288226310645985251e-01
2.863983962781879278e+00 2.337169205669214822e+00
1.780629868112943104e+00 4.424111515051117216e+00
2.716539551579662870e+00 1.596111948853778051e+00
2.421947054909745933e+00 1.145688204041609648e+00
